Fiscal Year,County,Region,Confirmed Victims,Victims
2023,Hockley,1-Lubbock,Not Confirmed,190
2023,Hockley,1-Lubbock,Confirmed Victim,45
2023,Hutchinson,1-Lubbock,Not Confirmed,201
2023,Hutchinson,1-Lubbock,Confirmed Victim,46
2023,Lamb,1-Lubbock,Not Confirmed,116
2023,Lamb,1-Lubbock,Confirmed Victim,32
2023,Lipscomb,1-Lubbock,Not Confirmed,19
2023,Lipscomb,1-Lubbock,Confirmed Victim,1
2023,Lubbock,1-Lubbock,Not Confirmed,2782
2023,Lubbock,1-Lubbock,Confirmed Victim,735
2023,Lynn,1-Lubbock,Not Confirmed,55
2023,Lynn,1-Lubbock,Confirmed Victim,10
2023,Moore,1-Lubbock,Not Confirmed,227
2023,Moore,1-Lubbock,Confirmed Victim,92
2023,Motley,1-Lubbock,Not Confirmed,14
2023,Motley,1-Lubbock,Confirmed Victim,2
2023,Ochiltree,1-Lubbock,Not Confirmed,62
2023,Ochiltree,1-Lubbock,Confirmed Victim,31
2023,Oldham,1-Lubbock,Not Confirmed,8
2023,Oldham,1-Lubbock,Confirmed Victim,2
2023,Parmer,1-Lubbock,Not Confirmed,58
2023,Parmer,1-Lubbock,Confirmed Victim,12
2023,Potter,1-Lubbock,Not Confirmed,1797
2023,Potter,1-Lubbock,Confirmed Victim,456
2023,Randall,1-Lubbock,Not Confirmed,1162
2023,Randall,1-Lubbock,Confirmed Victim,291
2023,Roberts,1-Lubbock,Not Confirmed,3
2023,Roberts,1-Lubbock,Confirmed Victim,1
2023,Sherman,1-Lubbock,Not Confirmed,16
2023,Sherman,1-Lubbock,Confirmed Victim,17
2023,Swisher,1-Lubbock,Not Confirmed,79
2023,Swisher,1-Lubbock,Confirmed Victim,16
2023,Terry,1-Lubbock,Not Confirmed,140
2023,Terry,1-Lubbock,Confirmed Victim,53
2023,Wheeler,1-Lubbock,Not Confirmed,30
2023,Wheeler,1-Lubbock,Confirmed Victim,29
2023,Yoakum,1-Lubbock,Not Confirmed,49
2023,Yoakum,1-Lubbock,Confirmed Victim,12
2023,Archer,2-Abilene,Not Confirmed,61
2023,Archer,2-Abilene,Confirmed Victim,29
2023,Baylor,2-Abilene,Not Confirmed,44
2023,Baylor,2-Abilene,Confirmed Victim,14
2023,Brown,2-Abilene,Not Confirmed,411
2023,Brown,2-Abilene,Confirmed Victim,162
2023,Callahan,2-Abilene,Not Confirmed,123
2023,Callahan,2-Abilene,Confirmed Victim,84
2023,Clay,2-Abilene,Not Confirmed,71
2023,Clay,2-Abilene,Confirmed Victim,22
2023,Coleman,2-Abilene,Not Confirmed,67
2023,Coleman,2-Abilene,Confirmed Victim,25
2023,Comanche,2-Abilene,Not Confirmed,119
2023,Comanche,2-Abilene,Confirmed Victim,88
2023,Cottle,2-Abilene,Not Confirmed,13
2023,Cottle,2-Abilene,Confirmed Victim,5
2023,Eastland,2-Abilene,Not Confirmed,166
2023,Eastland,2-Abilene,Confirmed Victim,87
2023,Fisher,2-Abilene,Not Confirmed,15
2023,Fisher,2-Abilene,Confirmed Victim,10
2023,Foard,2-Abilene,Not Confirmed,3
2023,Hardeman,2-Abilene,Not Confirmed,48
2023,Hardeman,2-Abilene,Confirmed Victim,6
2023,Haskell,2-Abilene,Not Confirmed,34
2023,Haskell,2-Abilene,Confirmed Victim,18
2023,Jack,2-Abilene,Not Confirmed,85
2023,Jack,2-Abilene,Confirmed Victim,21
2023,Jones,2-Abilene,Not Confirmed,170
2023,Jones,2-Abilene,Confirmed Victim,30
2023,Kent,2-Abilene,Not Confirmed,7
2023,Kent,2-Abilene,Confirmed Victim,2
2023,Knox,2-Abilene,Not Confirmed,39
2023,Knox,2-Abilene,Confirmed Victim,18
2023,Mitchell,2-Abilene,Not Confirmed,76
2023,Mitchell,2-Abilene,Confirmed Victim,23
2023,Montague,2-Abilene,Not Confirmed,240
2023,Montague,2-Abilene,Confirmed Victim,66
2023,Nolan,2-Abilene,Not Confirmed,240
2023,Nolan,2-Abilene,Confirmed Victim,85
2023,Runnels,2-Abilene,Not Confirmed,93
2023,Runnels,2-Abilene,Confirmed Victim,23
2023,Scurry,2-Abilene,Not Confirmed,182
2023,Scurry,2-Abilene,Confirmed Victim,94
2023,Shackelford,2-Abilene,Not Confirmed,38
2023,Shackelford,2-Abilene,Confirmed Victim,1
2023,Stephens,2-Abilene,Not Confirmed,72
2023,Stephens,2-Abilene,Confirmed Victim,53
2023,Stonewall,2-Abilene,Not Confirmed,2
2023,Stonewall,2-Abilene,Confirmed Victim,1
2023,Taylor,2-Abilene,Not Confirmed,1939
2023,Taylor,2-Abilene,Confirmed Victim,896
2023,Throckmorton,2-Abilene,Not Confirmed,12
2023,Throckmorton,2-Abilene,Confirmed Victim,5
2023,Wichita,2-Abilene,Not Confirmed,1551
2023,Wichita,2-Abilene,Confirmed Victim,548
2023,Wilbarger,2-Abilene,Not Confirmed,132
2023,Wilbarger,2-Abilene,Confirmed Victim,44
2023,Young,2-Abilene,Not Confirmed,153
2023,Young,2-Abilene,Confirmed Victim,57
2023,Collin,3-Arlington,Not Confirmed,4168
2023,Collin,3-Arlington,Confirmed Victim,1094
2023,Cooke,3-Arlington,Not Confirmed,402
2023,Cooke,3-Arlington,Confirmed Victim,116
2023,Dallas,3-Arlington,Not Confirmed,16552
2023,Dallas,3-Arlington,Confirmed Victim,5702
2023,Denton,3-Arlington,Not Confirmed,4415
2023,Denton,3-Arlington,Confirmed Victim,1148
2023,Ellis,3-Arlington,Not Confirmed,1303
2023,Ellis,3-Arlington,Confirmed Victim,285
2023,Erath,3-Arlington,Not Confirmed,359
2023,Erath,3-Arlington,Confirmed Victim,52
2023,Fannin,3-Arlington,Not Confirmed,325
2023,Fannin,3-Arlington,Confirmed Victim,57
2023,Grayson,3-Arlington,Not Confirmed,1354
2023,Grayson,3-Arlington,Confirmed Victim,258
2023,Hood,3-Arlington,Not Confirmed,590
2023,Hood,3-Arlington,Confirmed Victim,190
2023,Hunt,3-Arlington,Not Confirmed,1039
2023,Hunt,3-Arlington,Confirmed Victim,232
2023,Johnson,3-Arlington,Not Confirmed,1449
2023,Johnson,3-Arlington,Confirmed Victim,534
2023,Kaufman,3-Arlington,Not Confirmed,1316
2023,Kaufman,3-Arlington,Confirmed Victim,268
2023,Navarro,3-Arlington,Not Confirmed,413
2023,Navarro,3-Arlington,Confirmed Victim,96
2023,Palo Pinto,3-Arlington,Not Confirmed,313
2023,Palo Pinto,3-Arlington,Confirmed Victim,90
2023,Parker,3-Arlington,Not Confirmed,1045
2023,Parker,3-Arlington,Confirmed Victim,305
2023,Rockwall,3-Arlington,Not Confirmed,721
2023,Rockwall,3-Arlington,Confirmed Victim,158
2023,Somervell,3-Arlington,Not Confirmed,103
2023,Somervell,3-Arlington,Confirmed Victim,26
2023,Tarrant,3-Arlington,Not Confirmed,15132
2023,Tarrant,3-Arlington,Confirmed Victim,5332
2023,Wise,3-Arlington,Not Confirmed,530
2023,Wise,3-Arlington,Confirmed Victim,193
2023,Anderson,4-Tyler,Not Confirmed,390
2023,Anderson,4-Tyler,Confirmed Victim,96
2023,Bowie,4-Tyler,Not Confirmed,748
2023,Bowie,4-Tyler,Confirmed Victim,199
2023,Camp,4-Tyler,Not Confirmed,81
2023,Camp,4-Tyler,Confirmed Victim,35
2023,Cass,4-Tyler,Not Confirmed,219
2023,Cass,4-Tyler,Confirmed Victim,71
2023,Cherokee,4-Tyler,Not Confirmed,586
2023,Cherokee,4-Tyler,Confirmed Victim,194
2023,Delta,4-Tyler,Not Confirmed,41
2023,Delta,4-Tyler,Confirmed Victim,9
2023,Franklin,4-Tyler,Not Confirmed,77
2023,Franklin,4-Tyler,Confirmed Victim,22
2023,Gregg,4-Tyler,Not Confirmed,1249
2023,Gregg,4-Tyler,Confirmed Victim,413
2023,Harrison,4-Tyler,Not Confirmed,574
2023,Harrison,4-Tyler,Confirmed Victim,129
2023,Henderson,4-Tyler,Not Confirmed,894
2023,Henderson,4-Tyler,Confirmed Victim,292
2023,Hopkins,4-Tyler,Not Confirmed,339
2023,Hopkins,4-Tyler,Confirmed Victim,126
2023,Lamar,4-Tyler,Not Confirmed,543
2023,Lamar,4-Tyler,Confirmed Victim,187
2023,Marion,4-Tyler,Not Confirmed,112
2023,Marion,4-Tyler,Confirmed Victim,39
2023,Morris,4-Tyler,Not Confirmed,129
2023,Morris,4-Tyler,Confirmed Victim,29
2023,Panola,4-Tyler,Not Confirmed,189
2023,Panola,4-Tyler,Confirmed Victim,71
2023,Rains,4-Tyler,Not Confirmed,112
2023,Rains,4-Tyler,Confirmed Victim,39
2023,Red River,4-Tyler,Not Confirmed,113
2023,Red River,4-Tyler,Confirmed Victim,26
2023,Rusk,4-Tyler,Not Confirmed,457
2023,Rusk,4-Tyler,Confirmed Victim,151
2023,Smith,4-Tyler,Not Confirmed,1803
2023,Smith,4-Tyler,Confirmed Victim,683
2023,Titus,4-Tyler,Not Confirmed,209
2023,Titus,4-Tyler,Confirmed Victim,76
2023,Upshur,4-Tyler,Not Confirmed,365
2023,Upshur,4-Tyler,Confirmed Victim,130
2023,Van Zandt,4-Tyler,Not Confirmed,433
2023,Van Zandt,4-Tyler,Confirmed Victim,147
2023,Wood,4-Tyler,Not Confirmed,348
2023,Wood,4-Tyler,Confirmed Victim,131
2023,Angelina,5-Beaumont,Not Confirmed,986
2023,Angelina,5-Beaumont,Confirmed Victim,352
2023,Hardin,5-Beaumont,Not Confirmed,506
2023,Hardin,5-Beaumont,Confirmed Victim,144
2023,Houston,5-Beaumont,Not Confirmed,218
2023,Houston,5-Beaumont,Confirmed Victim,49
2023,Jasper,5-Beaumont,Not Confirmed,342
2023,Jasper,5-Beaumont,Confirmed Victim,96
2023,Jefferson,5-Beaumont,Not Confirmed,1984
2023,Jefferson,5-Beaumont,Confirmed Victim,625
2023,Nacogdoches,5-Beaumont,Not Confirmed,466
2023,Nacogdoches,5-Beaumont,Confirmed Victim,215
2023,Newton,5-Beaumont,Not Confirmed,91
2023,Newton,5-Beaumont,Confirmed Victim,17
2023,Orange,5-Beaumont,Not Confirmed,866
2023,Orange,5-Beaumont,Confirmed Victim,254
2023,Polk,5-Beaumont,Not Confirmed,504
2023,Polk,5-Beaumont,Confirmed Victim,157
2023,Sabine,5-Beaumont,Not Confirmed,106
2023,Sabine,5-Beaumont,Confirmed Victim,26
2023,San Augustine,5-Beaumont,Not Confirmed,81
2023,San Augustine,5-Beaumont,Confirmed Victim,32
2023,San Jacinto,5-Beaumont,Not Confirmed,278
2023,San Jacinto,5-Beaumont,Confirmed Victim,84
2023,Shelby,5-Beaumont,Not Confirmed,182
2023,Shelby,5-Beaumont,Confirmed Victim,83
2023,Trinity,5-Beaumont,Not Confirmed,168
2023,Trinity,5-Beaumont,Confirmed Victim,40
2023,Tyler,5-Beaumont,Not Confirmed,226
2023,Tyler,5-Beaumont,Confirmed Victim,41
2023,Austin,6-Houston,Not Confirmed,158
2023,Austin,6-Houston,Confirmed Victim,36
2023,Brazoria,6-Houston,Not Confirmed,2086
2023,Brazoria,6-Houston,Confirmed Victim,575
2023,Chambers,6-Houston,Not Confirmed,283
2023,Chambers,6-Houston,Confirmed Victim,69
2023,Colorado,6-Houston,Not Confirmed,109
2023,Colorado,6-Houston,Confirmed Victim,12
2023,Fort Bend,6-Houston,Not Confirmed,3531
2023,Fort Bend,6-Houston,Confirmed Victim,477
2023,Galveston,6-Houston,Not Confirmed,1842
2023,Galveston,6-Houston,Confirmed Victim,547
2023,Harris,6-Houston,Not Confirmed,30816
2023,Harris,6-Houston,Confirmed Victim,5903
2023,Liberty,6-Houston,Not Confirmed,983
2023,Liberty,6-Houston,Confirmed Victim,208
2023,Matagorda,6-Houston,Not Confirmed,329
2023,Matagorda,6-Houston,Confirmed Victim,114
2023,Montgomery,6-Houston,Not Confirmed,4731
2023,Montgomery,6-Houston,Confirmed Victim,759
2023,Walker,6-Houston,Not Confirmed,475
2023,Walker,6-Houston,Confirmed Victim,94
2023,Waller,6-Houston,Not Confirmed,263
2023,Waller,6-Houston,Confirmed Victim,53
2023,Wharton,6-Houston,Not Confirmed,263
2023,Wharton,6-Houston,Confirmed Victim,78
2023,Bastrop,7-Austin,Not Confirmed,696
2023,Bastrop,7-Austin,Confirmed Victim,250
2023,Bell,7-Austin,Not Confirmed,3880
2023,Bell,7-Austin,Confirmed Victim,1612
2023,Blanco,7-Austin,Not Confirmed,50
2023,Blanco,7-Austin,Confirmed Victim,16
2023,Bosque,7-Austin,Not Confirmed,128
2023,Bosque,7-Austin,Confirmed Victim,68
2023,Brazos,7-Austin,Not Confirmed,1606
2023,Brazos,7-Austin,Confirmed Victim,480
2023,Burleson,7-Austin,Not Confirmed,172
2023,Burleson,7-Austin,Confirmed Victim,35
2023,Burnet,7-Austin,Not Confirmed,418
2023,Burnet,7-Austin,Confirmed Victim,155
2023,Caldwell,7-Austin,Not Confirmed,461
2023,Caldwell,7-Austin,Confirmed Victim,140
2023,Coryell,7-Austin,Not Confirmed,1069
2023,Coryell,7-Austin,Confirmed Victim,369
2023,Falls,7-Austin,Not Confirmed,134
2023,Falls,7-Austin,Confirmed Victim,67
2023,Fayette,7-Austin,Not Confirmed,162
2023,Fayette,7-Austin,Confirmed Victim,50
2023,Freestone,7-Austin,Not Confirmed,167
2023,Freestone,7-Austin,Confirmed Victim,49
2023,Grimes,7-Austin,Not Confirmed,251
2023,Grimes,7-Austin,Confirmed Victim,43
2023,Hamilton,7-Austin,Not Confirmed,99
2023,Hamilton,7-Austin,Confirmed Victim,26
2023,Hays,7-Austin,Not Confirmed,1260
2023,Hays,7-Austin,Confirmed Victim,458
2023,Hill,7-Austin,Not Confirmed,329
2023,Hill,7-Austin,Confirmed Victim,170
2023,Lampasas,7-Austin,Not Confirmed,220
2023,Lampasas,7-Austin,Confirmed Victim,84
2023,Lee,7-Austin,Not Confirmed,130
2023,Lee,7-Austin,Confirmed Victim,46
2023,Leon,7-Austin,Not Confirmed,90
2023,Leon,7-Austin,Confirmed Victim,36
2023,Limestone,7-Austin,Not Confirmed,178
2023,Limestone,7-Austin,Confirmed Victim,58
2023,Llano,7-Austin,Not Confirmed,180
2023,Llano,7-Austin,Confirmed Victim,78
2023,Madison,7-Austin,Not Confirmed,92
2023,Madison,7-Austin,Confirmed Victim,31
2023,McLennan,7-Austin,Not Confirmed,2572
2023,McLennan,7-Austin,Confirmed Victim,897
2023,Milam,7-Austin,Not Confirmed,170
2023,Milam,7-Austin,Confirmed Victim,87
2023,Mills,7-Austin,Not Confirmed,31
2023,Mills,7-Austin,Confirmed Victim,10
2023,Robertson,7-Austin,Not Confirmed,105
2023,Robertson,7-Austin,Confirmed Victim,86
2023,San Saba,7-Austin,Not Confirmed,49
2023,San Saba,7-Austin,Confirmed Victim,10
2023,Travis,7-Austin,Not Confirmed,6690
2023,Travis,7-Austin,Confirmed Victim,1808
2023,Washington,7-Austin,Not Confirmed,230
2023,Washington,7-Austin,Confirmed Victim,80
2023,Williamson,7-Austin,Not Confirmed,3015
2023,Williamson,7-Austin,Confirmed Victim,881
2023,Atascosa,8-San Antonio,Not Confirmed,665
2023,Atascosa,8-San Antonio,Confirmed Victim,139
2023,Bandera,8-San Antonio,Not Confirmed,135
2023,Bandera,8-San Antonio,Confirmed Victim,45
2023,Bexar,8-San Antonio,Not Confirmed,17220
2023,Bexar,8-San Antonio,Confirmed Victim,4677
2023,Calhoun,8-San Antonio,Not Confirmed,130
2023,Calhoun,8-San Antonio,Confirmed Victim,24
2023,Comal,8-San Antonio,Not Confirmed,1194
2023,Comal,8-San Antonio,Confirmed Victim,248
2023,DeWitt,8-San Antonio,Not Confirmed,187
2023,DeWitt,8-San Antonio,Confirmed Victim,30
2023,Dimmit,8-San Antonio,Not Confirmed,103
2023,Dimmit,8-San Antonio,Confirmed Victim,35
2023,Edwards,8-San Antonio,Not Confirmed,22
2023,Edwards,8-San Antonio,Confirmed Victim,5
2023,Frio,8-San Antonio,Not Confirmed,215
2023,Frio,8-San Antonio,Confirmed Victim,76
2023,Gillespie,8-San Antonio,Not Confirmed,128
2023,Gillespie,8-San Antonio,Confirmed Victim,32
2023,Goliad,8-San Antonio,Not Confirmed,48
2023,Goliad,8-San Antonio,Confirmed Victim,14
2023,Gonzales,8-San Antonio,Not Confirmed,238
2023,Gonzales,8-San Antonio,Confirmed Victim,46
2023,Guadalupe,8-San Antonio,Not Confirmed,1415
2023,Guadalupe,8-San Antonio,Confirmed Victim,263
2023,Jackson,8-San Antonio,Not Confirmed,103
2023,Jackson,8-San Antonio,Confirmed Victim,22
2023,Karnes,8-San Antonio,Not Confirmed,97
2023,Karnes,8-San Antonio,Confirmed Victim,27
2023,Kendall,8-San Antonio,Not Confirmed,222
2023,Kendall,8-San Antonio,Confirmed Victim,34
2023,Kerr,8-San Antonio,Not Confirmed,419
2023,Kerr,8-San Antonio,Confirmed Victim,138
2023,Kinney,8-San Antonio,Not Confirmed,11
2023,Kinney,8-San Antonio,Confirmed Victim,4
2023,La Salle,8-San Antonio,Not Confirmed,118
2023,La Salle,8-San Antonio,Confirmed Victim,30
2023,Lavaca,8-San Antonio,Not Confirmed,145
2023,Lavaca,8-San Antonio,Confirmed Victim,22
2023,Maverick,8-San Antonio,Not Confirmed,271
2023,Maverick,8-San Antonio,Confirmed Victim,90
2023,Medina,8-San Antonio,Not Confirmed,422
2023,Medina,8-San Antonio,Confirmed Victim,122
2023,Real,8-San Antonio,Not Confirmed,63
2023,Real,8-San Antonio,Confirmed Victim,11
2023,Uvalde,8-San Antonio,Not Confirmed,308
2023,Uvalde,8-San Antonio,Confirmed Victim,84
2023,Val Verde,8-San Antonio,Not Confirmed,339
2023,Val Verde,8-San Antonio,Confirmed Victim,106
2023,Victoria,8-San Antonio,Not Confirmed,1017
2023,Victoria,8-San Antonio,Confirmed Victim,274
2023,Wilson,8-San Antonio,Not Confirmed,274
2023,Wilson,8-San Antonio,Confirmed Victim,78
2023,Zavala,8-San Antonio,Not Confirmed,182
2023,Zavala,8-San Antonio,Confirmed Victim,60
2023,Andrews,9-Midland,Not Confirmed,172
2023,Andrews,9-Midland,Confirmed Victim,35
2023,Borden,9-Midland,Confirmed Victim,2
2023,Coke,9-Midland,Not Confirmed,31
2023,Coke,9-Midland,Confirmed Victim,1
2023,Concho,9-Midland,Not Confirmed,30
2023,Concho,9-Midland,Confirmed Victim,4
2023,Crane,9-Midland,Not Confirmed,31
2023,Crane,9-Midland,Confirmed Victim,7
2023,Crockett,9-Midland,Not Confirmed,27
2023,Crockett,9-Midland,Confirmed Victim,13
2023,Dawson,9-Midland,Not Confirmed,124
2023,Dawson,9-Midland,Confirmed Victim,38
2023,Ector,9-Midland,Not Confirmed,1469
2023,Ector,9-Midland,Confirmed Victim,409
2023,Gaines,9-Midland,Not Confirmed,109
2023,Gaines,9-Midland,Confirmed Victim,13
2023,Glasscock,9-Midland,Not Confirmed,7
2023,Glasscock,9-Midland,Confirmed Victim,2
2023,Howard,9-Midland,Not Confirmed,380
2023,Howard,9-Midland,Confirmed Victim,58
2023,Irion,9-Midland,Not Confirmed,10
2023,Kimble,9-Midland,Not Confirmed,45
2023,Kimble,9-Midland,Confirmed Victim,22
2023,Loving,9-Midland,Not Confirmed,2
2023,Martin,9-Midland,Not Confirmed,44
2023,Martin,9-Midland,Confirmed Victim,19
2023,Mason,9-Midland,Not Confirmed,29
2023,Mason,9-Midland,Confirmed Victim,4
2023,McCulloch,9-Midland,Not Confirmed,87
2023,McCulloch,9-Midland,Confirmed Victim,18
2023,Menard,9-Midland,Not Confirmed,20
2023,Menard,9-Midland,Confirmed Victim,7
2023,Midland,9-Midland,Not Confirmed,1412
2023,Midland,9-Midland,Confirmed Victim,293
2023,Pecos,9-Midland,Not Confirmed,92
2023,Pecos,9-Midland,Confirmed Victim,40
2023,Reagan,9-Midland,Not Confirmed,26
2023,Reagan,9-Midland,Confirmed Victim,10
2023,Reeves,9-Midland,Not Confirmed,99
2023,Reeves,9-Midland,Confirmed Victim,37
2023,Schleicher,9-Midland,Not Confirmed,17
2023,Schleicher,9-Midland,Confirmed Victim,6
2023,Sterling,9-Midland,Not Confirmed,4
2023,Sterling,9-Midland,Confirmed Victim,1
2023,Sutton,9-Midland,Not Confirmed,40
2023,Sutton,9-Midland,Confirmed Victim,10
2023,Terrell,9-Midland,Not Confirmed,7
2023,Tom Green,9-Midland,Not Confirmed,1222
2023,Tom Green,9-Midland,Confirmed Victim,259
2023,Upton,9-Midland,Not Confirmed,48
2023,Upton,9-Midland,Confirmed Victim,18
2023,Ward,9-Midland,Not Confirmed,98
2023,Ward,9-Midland,Confirmed Victim,40
2023,Winkler,9-Midland,Not Confirmed,86
2023,Winkler,9-Midland,Confirmed Victim,32
2023,Brewster,10-El Paso,Not Confirmed,47
2023,Brewster,10-El Paso,Confirmed Victim,9
2023,Culberson,10-El Paso,Not Confirmed,12
2023,Culberson,10-El Paso,Confirmed Victim,14
2023,El Paso,10-El Paso,Not Confirmed,6196
2023,El Paso,10-El Paso,Confirmed Victim,1625
2023,Hudspeth,10-El Paso,Not Confirmed,36
2023,Hudspeth,10-El Paso,Confirmed Victim,9
2023,Jeff Davis,10-El Paso,Not Confirmed,9
2023,Presidio,10-El Paso,Not Confirmed,17
2023,Presidio,10-El Paso,Confirmed Victim,5
2023,Aransas,11-Edinburg,Not Confirmed,303
2023,Aransas,11-Edinburg,Confirmed Victim,82
2023,Bee,11-Edinburg,Not Confirmed,335
2023,Bee,11-Edinburg,Confirmed Victim,94
2023,Brooks,11-Edinburg,Not Confirmed,107
2023,Brooks,11-Edinburg,Confirmed Victim,36
2023,Cameron,11-Edinburg,Not Confirmed,3638
2023,Cameron,11-Edinburg,Confirmed Victim,871
2023,Duval,11-Edinburg,Not Confirmed,131
2023,Duval,11-Edinburg,Confirmed Victim,40
2023,Hidalgo,11-Edinburg,Not Confirmed,7029
2023,Hidalgo,11-Edinburg,Confirmed Victim,1639
2023,Jim Hogg,11-Edinburg,Not Confirmed,59
2023,Jim Hogg,11-Edinburg,Confirmed Victim,14
2023,Jim Wells,11-Edinburg,Not Confirmed,508
2023,Jim Wells,11-Edinburg,Confirmed Victim,132
2023,Kenedy,11-Edinburg,Not Confirmed,1
2023,Kleberg,11-Edinburg,Not Confirmed,356
2023,Kleberg,11-Edinburg,Confirmed Victim,95
2023,Live Oak,11-Edinburg,Not Confirmed,78
2023,Live Oak,11-Edinburg,Confirmed Victim,17
2023,McMullen,11-Edinburg,Not Confirmed,7
2023,Nueces,11-Edinburg,Not Confirmed,3095
2023,Nueces,11-Edinburg,Confirmed Victim,936
2023,Refugio,11-Edinburg,Not Confirmed,56
2023,Refugio,11-Edinburg,Confirmed Victim,13
2023,San Patricio,11-Edinburg,Not Confirmed,719
2023,San Patricio,11-Edinburg,Confirmed Victim,191
2023,Starr,11-Edinburg,Not Confirmed,386
2023,Starr,11-Edinburg,Confirmed Victim,46
2023,Webb,11-Edinburg,Not Confirmed,1964
2023,Webb,11-Edinburg,Confirmed Victim,388
2023,Willacy,11-Edinburg,Not Confirmed,276
2023,Willacy,11-Edinburg,Confirmed Victim,76
2023,Zapata,11-Edinburg,Not Confirmed,94
2023,Zapata,11-Edinburg,Confirmed Victim,35
2023,Out of State,Out of State,Not Confirmed,34
2023,Out of State,Out of State,Confirmed Victim,6
2022,Armstrong,1-Lubbock,Not Confirmed,13
2022,Armstrong,1-Lubbock,Confirmed Victim,3
2022,Bailey,1-Lubbock,Not Confirmed,61
2022,Bailey,1-Lubbock,Confirmed Victim,11
2022,Briscoe,1-Lubbock,Not Confirmed,7
2022,Briscoe,1-Lubbock,Confirmed Victim,2
2022,Carson,1-Lubbock,Not Confirmed,36
2022,Carson,1-Lubbock,Confirmed Victim,6
2022,Castro,1-Lubbock,Not Confirmed,62
2022,Castro,1-Lubbock,Confirmed Victim,7
2022,Childress,1-Lubbock,Not Confirmed,66
2022,Childress,1-Lubbock,Confirmed Victim,26
2022,Cochran,1-Lubbock,Not Confirmed,21
2022,Cochran,1-Lubbock,Confirmed Victim,2
2022,Collingsworth,1-Lubbock,Not Confirmed,37
2022,Collingsworth,1-Lubbock,Confirmed Victim,11
2022,Crosby,1-Lubbock,Not Confirmed,53
2022,Crosby,1-Lubbock,Confirmed Victim,25
2022,Dallam,1-Lubbock,Not Confirmed,94
2022,Dallam,1-Lubbock,Confirmed Victim,10
2022,Deaf Smith,1-Lubbock,Not Confirmed,191
2022,Deaf Smith,1-Lubbock,Confirmed Victim,56
2022,Dickens,1-Lubbock,Not Confirmed,10
2022,Dickens,1-Lubbock,Confirmed Victim,3
2022,Donley,1-Lubbock,Not Confirmed,49
2022,Donley,1-Lubbock,Confirmed Victim,16
2022,Floyd,1-Lubbock,Not Confirmed,56
2022,Floyd,1-Lubbock,Confirmed Victim,8
2022,Garza,1-Lubbock,Not Confirmed,52
2022,Garza,1-Lubbock,Confirmed Victim,21
2022,Gray,1-Lubbock,Not Confirmed,235
2022,Gray,1-Lubbock,Confirmed Victim,93
2022,Hale,1-Lubbock,Not Confirmed,263
2022,Hale,1-Lubbock,Confirmed Victim,131
2022,Hall,1-Lubbock,Not Confirmed,32
2022,Hall,1-Lubbock,Confirmed Victim,22
2022,Hansford,1-Lubbock,Not Confirmed,37
2022,Hansford,1-Lubbock,Confirmed Victim,19
2022,Hartley,1-Lubbock,Not Confirmed,31
2022,Hartley,1-Lubbock,Confirmed Victim,1
2022,Hemphill,1-Lubbock,Not Confirmed,13
2022,Hemphill,1-Lubbock,Confirmed Victim,4
2022,Hockley,1-Lubbock,Not Confirmed,197
2022,Hockley,1-Lubbock,Confirmed Victim,66
2022,Hutchinson,1-Lubbock,Not Confirmed,284
2022,Hutchinson,1-Lubbock,Confirmed Victim,91
2022,King,1-Lubbock,Not Confirmed,2
2022,Lamb,1-Lubbock,Not Confirmed,134
2022,Lamb,1-Lubbock,Confirmed Victim,24
2022,Lipscomb,1-Lubbock,Not Confirmed,7
2022,Lipscomb,1-Lubbock,Confirmed Victim,3
2022,Lubbock,1-Lubbock,Not Confirmed,2965
2022,Lubbock,1-Lubbock,Confirmed Victim,734
2022,Lynn,1-Lubbock,Not Confirmed,36
2022,Lynn,1-Lubbock,Confirmed Victim,14
2022,Moore,1-Lubbock,Not Confirmed,225
2022,Moore,1-Lubbock,Confirmed Victim,72
2022,Motley,1-Lubbock,Confirmed Victim,3
2022,Ochiltree,1-Lubbock,Not Confirmed,72
2022,Ochiltree,1-Lubbock,Confirmed Victim,13
2022,Oldham,1-Lubbock,Not Confirmed,10
2022,Oldham,1-Lubbock,Confirmed Victim,1
2022,Parmer,1-Lubbock,Not Confirmed,61
2022,Parmer,1-Lubbock,Confirmed Victim,14
2022,Potter,1-Lubbock,Not Confirmed,2089
2022,Potter,1-Lubbock,Confirmed Victim,490
2022,Randall,1-Lubbock,Not Confirmed,1282
2022,Randall,1-Lubbock,Confirmed Victim,286
2022,Roberts,1-Lubbock,Not Confirmed,7
